row_id,column,value,confidence,source
889,id,673307,1.0000,baran
3,id,673307,1.0000,baran
4,id,673307,1.0000,baran
5,id,673307,1.0000,baran
7,id,673307,1.0000,baran
9,id,673307,1.0000,baran
10,id,673307,1.0000,baran
15,id,673307,1.0000,baran
17,id,673307,1.0000,baran
18,id,673307,1.0000,baran
22,id,673307,1.0000,baran
24,id,673307,1.0000,baran
25,id,673307,1.0000,baran
26,id,673307,1.0000,baran
27,id,673307,1.0000,baran
28,id,673307,1.0000,baran
29,id,673307,1.0000,baran
33,id,673307,1.0000,baran
34,id,673307,1.0000,baran
39,id,673307,1.0000,baran
40,id,673307,1.0000,baran
41,id,673307,1.0000,baran
42,id,673307,1.0000,baran
45,id,673307,1.0000,baran
46,id,673307,1.0000,baran
48,id,673307,1.0000,baran
53,id,673307,1.0000,baran
54,id,673307,1.0000,baran
56,id,673307,1.0000,baran
59,id,673307,1.0000,baran
64,id,673307,1.0000,baran
67,id,673307,1.0000,baran
68,id,673307,1.0000,baran
70,id,673307,1.0000,baran
71,id,673307,1.0000,baran
74,id,673307,1.0000,baran
75,id,673307,1.0000,baran
76,id,673307,1.0000,baran
77,id,673307,1.0000,baran
78,id,673307,1.0000,baran
79,id,673307,1.0000,baran
80,id,673307,1.0000,baran
81,id,673307,1.0000,baran
83,id,673307,1.0000,baran
87,id,673307,1.0000,baran
89,id,673307,1.0000,baran
95,id,673307,1.0000,baran
97,id,673307,1.0000,baran
99,id,673307,1.0000,baran
100,id,673307,1.0000,baran
101,id,673307,1.0000,baran
102,id,673307,1.0000,baran
103,id,673307,1.0000,baran
105,id,673307,1.0000,baran
107,id,673307,1.0000,baran
109,id,673307,1.0000,baran
111,id,673307,1.0000,baran
114,id,673307,1.0000,baran
115,id,684757,1.0000,baran
117,id,585766,1.0000,baran
120,id,673307,1.0000,baran
124,id,863844,1.0000,baran
125,id,673307,1.0000,baran
128,id,673307,1.0000,baran
130,id,673307,1.0000,baran
131,id,673307,1.0000,baran
133,id,673307,1.0000,baran
134,id,673307,1.0000,baran
136,id,673307,1.0000,baran
139,id,673307,1.0000,baran
140,id,673307,1.0000,baran
141,id,673307,1.0000,baran
143,id,673307,1.0000,baran
145,id,673307,1.0000,baran
146,id,673307,1.0000,baran
148,id,673307,1.0000,baran
149,id,673307,1.0000,baran
151,id,673307,1.0000,baran
154,id,585766,1.0000,baran
155,id,673307,1.0000,baran
157,id,673307,1.0000,baran
159,id,673307,1.0000,baran
161,id,673307,1.0000,baran
162,id,673307,1.0000,baran
166,id,673307,1.0000,baran
170,id,673307,1.0000,baran
175,id,673307,1.0000,baran
176,id,673307,1.0000,baran
178,id,673307,1.0000,baran
179,id,673307,1.0000,baran
181,id,673307,1.0000,baran
183,id,673307,1.0000,baran
184,id,673307,1.0000,baran
189,id,673307,1.0000,baran
190,id,673307,1.0000,baran
197,id,673307,1.0000,baran
199,id,673307,1.0000,baran
204,id,673307,1.0000,baran
205,id,673307,1.0000,baran
208,id,673307,1.0000,baran
213,id,673307,1.0000,baran
215,id,673307,1.0000,baran
217,id,673307,1.0000,baran
223,id,673307,1.0000,baran
225,id,673307,1.0000,baran
226,id,673307,1.0000,baran
227,id,673307,1.0000,baran
228,id,673307,1.0000,baran
232,id,619668,1.0000,baran
234,id,673307,1.0000,baran
235,id,673307,1.0000,baran
240,id,673307,1.0000,baran
241,id,673307,1.0000,baran
242,id,673307,1.0000,baran
243,id,673307,1.0000,baran
249,id,673307,1.0000,baran
250,id,673307,1.0000,baran
251,id,673307,1.0000,baran
253,id,673307,1.0000,baran
256,id,673307,1.0000,baran
